228055,1
7327624,1
3181142,13
3878987,4
1583077,1
7158701,2
6442433,1
5003845,11
6335940,2
4866301,1
228058,2
2978396,3
7720344,6
5820233,2
7720347,3
6912698,3
7926275,6
4970688,1
4972096,2
3189777,5
3189775,2
370258,1
425870,2
2450533,8
2513285,1
6052329,2
2986963,1
1450536,4
4369467,2
1367959,2
6052327,1
7203845,1
3904438,1
5552142,1
3209311,6
7799770,10
3209312,1
5178990,3
2843830,2
5552149,5
978801,5
2843834,1
3675188,2
4970831,6
2948846,4
2787067,2
6264537,4
6429762,3
5416629,1
6211866,4
7909437,1
6039965,1
5321252,5
7677604,2
6854862,3
2269782,2
1998340,4
3302728,1
6319220,1
5275515,2
7168358,1
6088065,5
458332,6
3270849,3
458334,14
4364731,2
1934653,7
494922,3
5575736,6
2713619,16
1642771,3
4676244,1
5114344,2
1227814,4
7585688,2
2805499,7
5310025,1
2713617,19
2184597,1
5907524,2
4677191,3
4677190,1
3977458,1
6717814,7
260293,5
2492446,1
6693031,1
7884103,4
5371246,2
5274649,2
6006150,4
1219823,3
1219825,2
4972097,4
727898,2
2042361,7
8142024,2
2042367,7
842281,1
7732448,2
5797811,4
1473362,2
4280333,2
8020094,2
6428424,2
6911342,1
2421087,2
1341791,15
5035871,3
1341793,1
4546726,2
7935530,2
7582765,1
5564102,1
5629909,10
119867,1
2488385,3
6036888,2
1185920,1
1447898,1
1932049,2
5204307,1
6290610,8
154582,2
7781214,3
1945174,12
671256,2
1882286,1
4784234,6
5330716,1
3102544,6
6677307,1
549753,3
256901,3
3446099,4
4324258,1
3670813,1
5136329,2
45706,1
4631391,4
247460,5
5170785,1
6356321,2
2792894,5
4886266,2
353267,7
8004116,1
930891,1
8091883,1
8199285,11
250999,5
8199286,2
3770605,1
7584621,2
821008,19
3845638,1
4408255,1
5311779,2
2714581,12
1552851,8
54540,1
2000583,5
2254778,10
6095950,4
6095953,1
3886034,2
2484629,1
2254776,2
1832547,3
2648167,1
6383694,4
3407146,1
7454099,1
3572280,4
6993659,2
1463981,1
688631,2
3204873,2
6468512,1
160253,4
2314261,1
6842357,1
2702795,1
4262144,1
3199788,6
4626808,1
7781825,5
4232093,3
5598526,2
2206711,1
2732200,4
5813338,8
4244670,1
320506,3
2732204,2
6391514,2
5220600,2
7879213,2
3820027,2
7006767,3
7844604,2
1879894,2
8119335,6
6866865,2
5000535,4
6866863,1
1003507,3
7940180,9
2634928,2
2634926,1
2788594,4
5081819,2
6576877,2
7940189,4
7080835,3
4113409,1
4157608,3
8239077,1
6246252,4
6398804,2
1859196,2
2739525,3
7880175,6
7580180,2
4785543,4
1502209,4
8110861,1
2140557,5
5549987,1
5481478,3
462351,2
775160,8
2632181,1
3330973,2
2179014,1
549932,2
1260216,1
3635376,2
2737588,9
3282574,1
2126356,1
6838091,1
5617360,5
6497757,1
1243912,3
7584357,3
352788,9
1480451,8
2210714,2
6310973,5
533390,2
4096405,6
1745283,1
1488661,3
1488664,13
4100968,2
6383017,1
740769,2
3009736,3
3437587,12
6598683,1
5477830,7
2090138,5
7435319,2
2583963,7
6092637,1
6429766,2
6815095,6
2471309,4
1502207,2
1506618,6
4142517,2
2650517,5
5285390,3
4854275,3
7756820,2
2956691,26
2956692,7
1934234,4
2956694,1
178651,2
7514294,5
5418275,2
4278707,1
242144,15
7971959,7
5065957,3
4848008,16
29621,4
7632999,6
7784170,6
7881221,3
27616,1
1681204,3
5891124,4
5816879,16
3417953,5
6211051,3
495892,6
1374829,1
2784963,3
502700,18
5816873,6
495899,3
5446075,10
5045286,2
7077790,4
7249409,1
2817574,2
7778566,17
7295542,1
5078162,2
7033867,6
5360089,1
3648078,8
27863,2
6155881,6
1911797,11
1911796,7
446240,1
5096374,2
5210229,7
4097752,1
7443726,4
6217271,4
646321,1
2035009,3
4102718,2
2094722,3
7963307,3
6301039,3
2295679,4
6185144,3
5280081,2
564840,1
3637993,1
2295674,2
4376425,2
6717023,1
5991821,4
4988577,21
3468932,2
6221269,12
6175726,11
2735528,3
7353154,3
2525121,1
2771866,1
2771867,2
5093633,2
6168206,6
3732820,8
961999,4
4204607,2
5242756,1
7835987,2
1882425,1
5694399,2
3631133,2
8131434,1
1312365,3
6169157,1
4739885,1
4903904,4
7973791,1
3820663,1
6882366,1
7019111,1
6340989,1
461077,3
3630421,4
3681529,2
6974835,3
7515524,1
1037195,2
1544767,4
5723552,3
6340984,4
2557246,8
7384776,13
3542358,4
7976633,11
8302163,2
1848286,2
428334,1
5920124,2
4672682,3
1787612,2
1787611,6
428339,1
1787617,3
3236068,4
4735512,1
650935,2
7004852,2
609989,6
3433778,4
2576143,2
4995431,2
650932,2
4165423,1
6164051,13
4701851,19
609986,4
2569936,3
4983496,6
4983497,4
6097940,1
1357738,1
2571493,3
1395336,2
5371478,1
277900,1
6384372,3
4427690,1
3491576,10
1468403,2
560522,1
621882,3
5380199,1
2383725,2
6557085,1
6904882,4
8277838,6
1258734,3
6805771,1
6904884,3
7692027,1
5730323,4
8044783,2
5224521,2
1560401,1
7777146,3
3878794,1
6812173,2
1074483,2
7075300,7
4379950,28
968105,1
310906,7
1074489,3
6716378,1
5714624,2
266458,2
384074,10
5748711,1
6574809,10
6402622,8
1379039,2
4111470,2
7749396,2
6763468,1
3144431,5
5709367,3
6209374,20
7154368,1
8169480,18
5683344,1
4027692,5
7479677,2
6010558,1
670399,20
3315829,2
1723549,5
178905,3
389148,4
3014781,2
3682879,1
5607038,3
7106625,1
4922492,2
431622,1
2588735,1
2124572,5
3866700,2
7934880,7
6476979,6
5879268,3
2124577,1
3953667,4
7736517,19
791253,1
7679416,3
3223997,2
2191665,2
6349853,9
956281,1
3733981,2
672731,2
4093127,2
1609100,1
2834160,3
2190539,5
5734955,2
3294648,2
5689254,2
6199308,2
141842,4
5450594,1
6459500,2
3473249,4
4030619,4
7286087,3
1672931,1
1105862,4
309423,2
5968610,2
4187147,2
3756411,2
260889,11
763189,1
3084864,9
1316995,1
1180297,3
5939867,2
2618094,3
3613013,2
156547,1
7210916,1
351692,15
7840058,2
7814108,13
7279843,6
7279840,1
5807734,4
3363782,1
7840056,2
2487537,1
879025,2
5293403,2
1280950,4
4633752,1
5437149,1
3025351,1
7654803,1
3204783,2
3339360,5
2002571,7
6405391,7
4743520,2
8081557,4
2507206,3
1072246,3
1216177,1
5397485,19
2857899,2
5635080,4
4169801,2
7017374,3
7817313,3
2227848,5
8273033,2
1096454,2
5126657,1
4608422,2
1013066,4
239074,3
7297557,3
7297551,4
7344740,2
4094470,1
3855541,2
1302592,3
1287452,1
102367,2
3672405,2
7310014,3
7310013,4
4328852,11
3498781,1
4647143,8
7895908,1
4328859,8
6614417,2
7353319,4
3898744,1
4345438,4
3788538,3
3898741,1
1898304,1
4034386,2
3788537,3
2197082,3
7559620,1
3898748,4
